creditor_id,loan_type,date,due_date,interest,interest_type,tenure,days_past_due
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-03,2018-05-27,2.95,Fixed Interest Rates,175,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-03,2018-05-27,2.95,Fixed Interest Rates,175,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-04-17,2018-05-27,2.95,Fixed Interest Rates,40,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-04-17,2018-05-27,2.95,Fixed Interest Rates,40,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2018-03-23,2018-04-26,22.0,Fixed Interest Rates,34,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2018-03-23,2018-04-26,22.0,Fixed Interest Rates,34,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2018-03-23,2018-04-26,22.0,Fixed Interest Rates,34,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-03-23,2018-04-27,2.95,Fixed Interest Rates,35,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-03-23,2018-04-27,2.94,Fixed Interest Rates,35,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-03-23,2018-04-27,2.94,Fixed Interest Rates,35,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-18,2018-01-27,2.95,Fixed Interest Rates,40,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-30,2018-01-27,2.95,Fixed Interest Rates,28,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-29,2018-01-27,2.95,Fixed Interest Rates,29,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-20,2018-01-27,2.94,Fixed Interest Rates,38,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2017-12-29,2018-01-27,2.94,Fixed Interest Rates,29,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2017-12-18,2018-01-26,22.0,Fixed Interest Rates,39,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2017-12-20,2018-01-26,22.0,Fixed Interest Rates,37,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2017-12-30,2018-01-26,22.0,Fixed Interest Rates,27,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2017-12-29,2018-01-26,22.0,Fixed Interest Rates,28,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2017-12-29,2018-01-26,22.0,Fixed Interest Rates,28,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2013-02-15,2016-02-15,4.82,Fixed Interest Rates,1095,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2018-02-27,2018-03-26,22.0,Fixed Interest Rates,27,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Conventional Commercial Bank,2018-02-26,2018-03-26,22.0,Fixed Interest Rates,28,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-02-27,2018-03-27,2.95,Fixed Interest Rates,28,0
196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,Financing Company,2018-03-01,2018-03-27,2.95,Fixed Interest Rates,26,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-05-10,2019-10-26,44.86,Fixed Interest Rates,534,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-10-27,2019-10-06,58.95,Fixed Interest Rates,344,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-01-10,2019-10-27,2.95,Fixed Interest Rates,655,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-09-16,2018-10-27,2.95,Fixed Interest Rates,41,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-08-30,2018-11-27,27.3,Fixed Interest Rates,89,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-07-03,2019-06-26,40.92,Fixed Interest Rates,358,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-05-10,2019-04-26,40.92,Fixed Interest Rates,351,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-09-16,2018-10-26,22.22,Fixed Interest Rates,40,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-09-26,2018-10-26,22.22,Fixed Interest Rates,30,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-01-10,2018-12-27,2.95,Fixed Interest Rates,351,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-09-26,2018-10-27,2.95,Fixed Interest Rates,31,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-07-03,2019-06-27,2.5,Fixed Interest Rates,359,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-08-28,2018-09-27,2.95,Fixed Interest Rates,30,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-08-28,2018-09-26,22.22,Fixed Interest Rates,29,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-07-28,2018-08-27,2.95,Fixed Interest Rates,30,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-07-28,2018-08-26,22.15,Fixed Interest Rates,29,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-06-16,2018-07-26,22.15,Fixed Interest Rates,40,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-06-16,2018-07-27,2.95,Fixed Interest Rates,41,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-06-01,2018-06-26,22.15,Fixed Interest Rates,25,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-04-10,2018-06-26,24.2,Fixed Interest Rates,77,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-06-01,2018-06-26,22.15,Fixed Interest Rates,25,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-05-27,2018-06-26,22.15,Fixed Interest Rates,30,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-06-01,2018-06-27,2.95,Fixed Interest Rates,26,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-05-27,2018-06-27,2.95,Fixed Interest Rates,31,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-06-01,2018-06-27,2.95,Fixed Interest Rates,26,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-04-10,2018-06-27,2.95,Fixed Interest Rates,78,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2017-07-10,2018-06-27,0.0,Fixed Interest Rates,352,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2018-04-26,2018-05-26,22.15,Fixed Interest Rates,30,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2018-04-26,2018-05-27,2.95,Fixed Interest Rates,31,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2017-08-20,2018-02-27,2.95,Fixed Interest Rates,191,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Financing Company,2017-05-04,2017-07-27,2.95,Fixed Interest Rates,84,0
68783997-e8f0-49ad-a83c-dcd9b75a8acb,Conventional Commercial Bank,2013-05-10,2026-05-10,15.0,Floating Interest Rates,4748,0
784431ae-cfe5-4e71-956c-ce796982111b,Conventional Commercial Bank,2018-07-14,2020-01-14,6.0,Floating Interest Rates,549,0
784431ae-cfe5-4e71-956c-ce796982111b,Conventional Commercial Bank,2017-12-24,2019-12-24,6.0,Floating Interest Rates,730,0
073f6716-f57f-4dd0-8d04-f1b7b37d0311,Financing Company,2016-07-18,2018-05-18,37.93,Fixed Interest Rates,669,116
073f6716-f57f-4dd0-8d04-f1b7b37d0311,Conventional Commercial Bank,2014-07-07,2018-05-18,9.25,Fixed Interest Rates,1411,115
073f6716-f57f-4dd0-8d04-f1b7b37d0311,Conventional Commercial Bank,2016-05-17,2018-05-17,12.0,Fixed Interest Rates,730,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2018-05-11,2018-11-06,35.55,Fixed Interest Rates,179,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2018-02-15,2018-05-07,2.95,Fixed Interest Rates,81,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2018-04-13,2018-05-07,2.95,Fixed Interest Rates,24,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2018-02-07,2018-05-07,2.95,Fixed Interest Rates,89,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2018-02-07,2018-05-06,24.5,Fixed Interest Rates,88,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2018-04-13,2018-05-06,22.15,Fixed Interest Rates,23,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2017-07-10,2017-10-07,2.94,Fixed Interest Rates,89,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2018-02-15,2018-05-06,24.5,Fixed Interest Rates,80,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2017-11-27,2018-03-06,35.2,Fixed Interest Rates,99,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2017-08-25,2017-11-07,2.94,Fixed Interest Rates,74,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2017-10-10,2017-11-07,2.94,Fixed Interest Rates,28,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2017-10-10,2017-11-06,22.0,Fixed Interest Rates,27,0
078fe38d-e982-47ba-984a-22cdb29be463,Conventional Commercial Bank,2017-08-25,2017-11-06,24.5,Fixed Interest Rates,73,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2017-05-03,2017-08-07,2.95,Fixed Interest Rates,96,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2017-02-16,2017-05-07,2.94,Fixed Interest Rates,80,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2017-01-04,2017-04-06,2.95,Fixed Interest Rates,92,0
078fe38d-e982-47ba-984a-22cdb29be463,Financing Company,2016-12-15,2017-02-06,2.95,Fixed Interest Rates,53,0
3d17dd2b-4b5f-4235-96ae-64141c49456e,Conventional Commercial Bank,2018-06-10,2032-11-08,5.0,Floating Interest Rates,5265,86
3d17dd2b-4b5f-4235-96ae-64141c49456e,Financing Company,2014-06-06,2018-06-06,20.0,Fixed Interest Rates,1461,0
aec0f7a3-b572-44bc-aa34-fc40944ce6c9,Financing Company,2018-01-06,2018-02-11,0.21,Fixed Interest Rates,36,0
aec0f7a3-b572-44bc-aa34-fc40944ce6c9,Conventional Commercial Bank,2016-12-15,2017-01-12,18.0,Fixed Interest Rates,28,49
4974e6bf-eda1-402a-b340-0100a9f0b29d,Conventional Commercial Bank,2017-08-14,2020-08-14,9.6,Fixed Interest Rates,1096,0
4974e6bf-eda1-402a-b340-0100a9f0b29d,Conventional Commercial Bank,2016-08-07,2019-08-07,26.0,Floating Interest Rates,1095,0
4974e6bf-eda1-402a-b340-0100a9f0b29d,Conventional Commercial Bank,2015-09-07,2018-09-07,7.0,Floating Interest Rates,1096,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2018-02-04,2018-03-06,0.0,Fixed Interest Rates,30,0
4974e6bf-eda1-402a-b340-0100a9f0b29d,Conventional Commercial Bank,2016-05-06,2019-05-06,15.0,Fixed Interest Rates,1095,0
4974e6bf-eda1-402a-b340-0100a9f0b29d,Conventional Commercial Bank,2015-10-05,2016-05-05,14.4,Fixed Interest Rates,213,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2018-09-09,2018-10-09,0.0,Fixed Interest Rates,30,24
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2016-07-14,2021-07-11,17.43,Fixed Interest Rates,1823,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Conventional Commercial Bank,2016-10-13,2021-07-11,7.0,Fixed Interest Rates,1732,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2018-09-09,2018-10-09,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Conventional Commercial Bank,2018-05-31,2018-08-31,13.0,Fixed Interest Rates,92,2
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2018-01-27,2018-02-26,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2018-01-27,2018-02-26,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2017-12-28,2018-01-27,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2017-12-23,2018-01-22,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2017-10-08,2017-11-07,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2017-04-22,2017-05-22,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2016-12-30,2017-01-29,0.0,Fixed Interest Rates,30,0
379ab9f5-8478-486e-8d2e-b51522cf961d,Financing Company,2016-10-16,2016-11-15,0.0,Fixed Interest Rates,30,0
11bbc137-a527-4824-abb8-fdf2675648ce,Conventional Commercial Bank,2017-04-16,2019-04-16,6.0,Floating Interest Rates,730,0
11bbc137-a527-4824-abb8-fdf2675648ce,Conventional Commercial Bank,2014-07-20,2018-01-20,3.72,Fixed Interest Rates,1280,0
581e1806-0f49-410c-b20c-8863e8a19cca,Conventional Commercial Bank,2013-03-02,2017-03-02,20.75,Fixed Interest Rates,1461,61
a0916a24-1eae-4acb-b97c-8deb2d373af6,Conventional Commercial Bank,2018-03-06,2019-03-06,6.0,Floating Interest Rates,365,0
a0916a24-1eae-4acb-b97c-8deb2d373af6,Conventional Commercial Bank,2017-02-27,2018-02-27,3.19,Fixed Interest Rates,365,0
a0916a24-1eae-4acb-b97c-8deb2d373af6,Conventional Commercial Bank,2016-02-22,2017-02-22,3.19,Fixed Interest Rates,366,0
a0916a24-1eae-4acb-b97c-8deb2d373af6,Conventional Commercial Bank,2015-02-20,2016-02-20,3.71,Fixed Interest Rates,365,0
1ae0e8e3-1f1d-419a-a885-2f99fe274f17,Conventional Rural Bank,2018-01-08,2020-01-08,18.0,Fixed Interest Rates,730,116
1ae0e8e3-1f1d-419a-a885-2f99fe274f17,Financing Company,2013-12-06,2015-11-06,24.0,Fixed Interest Rates,700,88
1ae0e8e3-1f1d-419a-a885-2f99fe274f17,Conventional Commercial Bank,2013-12-05,2015-06-03,10.0,Fixed Interest Rates,545,59
1ae0e8e3-1f1d-419a-a885-2f99fe274f17,Financing Company,2013-12-03,2015-06-03,33.26,Fixed Interest Rates,547,59
a594d7d9-f1f1-47fd-a981-8019e8da317f,Conventional Commercial Bank,2018-09-20,2019-03-20,36.0,Floating Interest Rates,181,0
a594d7d9-f1f1-47fd-a981-8019e8da317f,Conventional Commercial Bank,2016-09-09,2017-09-09,3.19,Fixed Interest Rates,365,0
a594d7d9-f1f1-47fd-a981-8019e8da317f,Conventional Commercial Bank,2016-02-26,2017-02-26,3.24,Fixed Interest Rates,366,0
a594d7d9-f1f1-47fd-a981-8019e8da317f,Conventional Commercial Bank,2015-02-27,2016-02-27,3.71,Fixed Interest Rates,365,0
65119d87-4ad6-41c9-9d36-95267dd26115,Conventional Commercial Bank,2018-10-19,2033-10-18,0.0,Fixed Interest Rates,5478,0
65119d87-4ad6-41c9-9d36-95267dd26115,Conventional Commercial Bank,2017-06-19,2020-06-19,6.0,Floating Interest Rates,1096,0
65119d87-4ad6-41c9-9d36-95267dd26115,Conventional Commercial Bank,2018-06-28,2018-07-13,21.0,Fixed Interest Rates,15,0
65119d87-4ad6-41c9-9d36-95267dd26115,Conventional Commercial Bank,2018-04-09,2018-06-09,15.0,Fixed Interest Rates,61,0
65119d87-4ad6-41c9-9d36-95267dd26115,Conventional Commercial Bank,2018-03-25,2018-06-25,15.0,Fixed Interest Rates,92,0
65119d87-4ad6-41c9-9d36-95267dd26115,Conventional Commercial Bank,2016-06-06,2018-06-06,6.0,Floating Interest Rates,730,0
043452ba-8836-4da0-85b7-702db2767e65,Conventional Commercial Bank,2018-05-14,2019-05-14,6.0,Floating Interest Rates,365,0
043452ba-8836-4da0-85b7-702db2767e65,Conventional Commercial Bank,2017-05-05,2018-05-05,3.19,Fixed Interest Rates,365,0
87e28fca-05d1-4e5c-85b7-7764f71af2d5,Conventional Commercial Bank,2016-12-19,2017-12-19,3.19,Fixed Interest Rates,365,0
87e28fca-05d1-4e5c-85b7-7764f71af2d5,Conventional Commercial Bank,2016-01-10,2017-01-10,3.19,Fixed Interest Rates,366,0
87e28fca-05d1-4e5c-85b7-7764f71af2d5,Conventional Commercial Bank,2015-01-23,2016-01-23,3.71,Fixed Interest Rates,365,0
c7fc920c-a467-48cd-a285-4525b90305b5,Financing Company,2018-05-14,2019-05-14,39.52,Fixed Interest Rates,365,0
c7fc920c-a467-48cd-a285-4525b90305b5,Financing Company,2015-06-27,2018-05-27,28.05,Fixed Interest Rates,1065,152
c7fc920c-a467-48cd-a285-4525b90305b5,Conventional Commercial Bank,2016-03-07,2018-06-03,9.15,Fixed Interest Rates,818,152
c7fc920c-a467-48cd-a285-4525b90305b5,Conventional Commercial Bank,2014-08-25,2019-02-25,3.72,Fixed Interest Rates,1645,69
c7fc920c-a467-48cd-a285-4525b90305b5,Conventional Commercial Bank,2018-11-06,2019-02-03,35.0,Fixed Interest Rates,89,0
c7fc920c-a467-48cd-a285-4525b90305b5,Conventional Commercial Bank,2018-11-11,2018-12-11,51.0,Fixed Interest Rates,30,0
c7fc920c-a467-48cd-a285-4525b90305b5,Conventional Commercial Bank,2018-11-08,2019-08-03,35.0,Fixed Interest Rates,268,0
e8a36c69-3046-4665-8252-b622c01e111b,Conventional Commercial Bank,2017-10-05,2020-10-05,6.0,Floating Interest Rates,1096,0
e8a36c69-3046-4665-8252-b622c01e111b,Conventional Commercial Bank,2018-07-22,2018-08-22,28.0,Floating Interest Rates,31,0
e8a36c69-3046-4665-8252-b622c01e111b,Conventional Commercial Bank,2016-10-10,2020-10-10,6.0,Floating Interest Rates,1461,0
e8a36c69-3046-4665-8252-b622c01e111b,Conventional Commercial Bank,2015-07-03,2018-07-03,3.72,Fixed Interest Rates,1096,0
e8a36c69-3046-4665-8252-b622c01e111b,Conventional Commercial Bank,2014-05-23,2016-05-23,3.73,Fixed Interest Rates,731,0
280ec84f-f755-4914-ac67-6b51887f0f1a,Conventional Commercial Bank,2015-01-23,2015-07-23,4.04,Fixed Interest Rates,181,0
ac088805-c1d1-4693-903f-e31834af4e18,Conventional Commercial Bank,2017-10-09,2020-10-08,6.0,Fixed Interest Rates,1095,0
ac088805-c1d1-4693-903f-e31834af4e18,Conventional Commercial Bank,2018-01-19,2018-03-19,14.5,Fixed Interest Rates,59,42
ac088805-c1d1-4693-903f-e31834af4e18,Conventional Commercial Bank,2018-01-20,2018-02-03,16.0,Fixed Interest Rates,14,0
ac088805-c1d1-4693-903f-e31834af4e18,Financing Company,2014-10-23,2017-10-23,31.13,Fixed Interest Rates,1096,0
ac088805-c1d1-4693-903f-e31834af4e18,Financing Company,2014-11-04,2015-11-04,29.88,Fixed Interest Rates,365,0
0c0696a1-2a19-4b2c-aea9-af598f172338,Financing Company,2013-08-23,2016-07-23,22.1,Fixed Interest Rates,1065,1228
0c0696a1-2a19-4b2c-aea9-af598f172338,Conventional Commercial Bank,2013-03-24,2016-03-24,24.09,Fixed Interest Rates,1096,210
79bfeb5e-cb31-48f0-ae7e-0566ea86d775,Conventional Commercial Bank,2018-04-12,2021-04-29,6.0,Floating Interest Rates,1113,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-06-28,2019-01-06,28.55,Fixed Interest Rates,192,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-06-28,2019-01-07,2.95,Fixed Interest Rates,193,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-06-28,2019-01-07,2.95,Fixed Interest Rates,193,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-06-26,2018-10-07,2.95,Fixed Interest Rates,103,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-06-26,2018-10-06,24.2,Fixed Interest Rates,102,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-06-28,2019-01-06,28.55,Fixed Interest Rates,192,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-02-28,2018-09-06,27.0,Fixed Interest Rates,190,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-02-28,2018-09-06,27.0,Fixed Interest Rates,190,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-02-28,2018-09-06,27.0,Fixed Interest Rates,190,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-02-28,2018-09-07,2.95,Fixed Interest Rates,191,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-02-28,2018-09-07,2.95,Fixed Interest Rates,191,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-02-28,2018-09-07,2.95,Fixed Interest Rates,191,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-04-18,2018-07-06,24.2,Fixed Interest Rates,79,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2018-04-18,2018-07-07,2.95,Fixed Interest Rates,80,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2017-11-14,2018-05-06,27.0,Fixed Interest Rates,173,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Conventional Commercial Bank,2018-01-25,2018-04-07,21.0,Fixed Interest Rates,72,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2017-11-14,2018-05-07,2.95,Fixed Interest Rates,174,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2017-04-05,2017-10-07,2.95,Fixed Interest Rates,185,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2017-04-03,2017-10-07,2.95,Fixed Interest Rates,187,0
00a8fe11-bac6-4969-82ca-b255617f6a48,Financing Company,2017-06-13,2017-09-07,2.94,Fixed Interest Rates,86,0
bae03480-ce51-4d05-9b29-e3d05bf76352,Conventional Commercial Bank,2018-02-23,2020-02-23,6.0,Floating Interest Rates,730,0
331533aa-0620-4342-a521-73a1d2b8d872,Conventional Commercial Bank,2017-09-04,2020-09-04,6.0,Floating Interest Rates,1096,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-08-24,2019-08-27,2.95,Fixed Interest Rates,368,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-04,2019-11-27,2.95,Fixed Interest Rates,511,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-25,2019-07-27,2.95,Fixed Interest Rates,367,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-08-24,2019-08-27,2.95,Fixed Interest Rates,368,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-08-24,2019-08-27,2.95,Fixed Interest Rates,368,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-09-28,2018-10-27,2.95,Fixed Interest Rates,29,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-08-02,2019-07-27,2.95,Fixed Interest Rates,359,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-24,2019-07-27,2.95,Fixed Interest Rates,368,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-22,2019-07-27,2.95,Fixed Interest Rates,370,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-05,2019-06-27,2.95,Fixed Interest Rates,357,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-23,2019-07-27,2.95,Fixed Interest Rates,369,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-23,2019-07-27,2.95,Fixed Interest Rates,369,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-04,2019-06-27,2.95,Fixed Interest Rates,358,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-09-25,2019-09-27,2.95,Fixed Interest Rates,367,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-04,2019-06-27,2.95,Fixed Interest Rates,358,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-25,2019-07-27,2.95,Fixed Interest Rates,367,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-29,2019-07-27,2.95,Fixed Interest Rates,363,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-25,2019-07-27,2.95,Fixed Interest Rates,367,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-08-26,2019-08-27,2.95,Fixed Interest Rates,366,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-08,2019-06-27,2.95,Fixed Interest Rates,354,0
eed56403-77cf-4fce-90e8-751c43d57e20,Financing Company,2018-07-01,2018-07-27,2.95,Fixed Interest Rates,26,0
28454060-0333-4402-be26-3a9812aafd44,Conventional Commercial Bank,2018-03-30,2021-03-30,6.0,Floating Interest Rates,1096,0
28454060-0333-4402-be26-3a9812aafd44,Conventional Commercial Bank,2015-03-27,2018-03-27,15.0,Fixed Interest Rates,1096,6
486ceeb5-c8a1-4f6c-8760-2b2c3b355203,Conventional Rural Bank,2017-03-26,2020-03-26,21.0,Fixed Interest Rates,1096,0
80bde884-2f1e-4419-a8e3-e3edc691fcea,Conventional Commercial Bank,2018-10-01,2019-10-01,6.0,Floating Interest Rates,365,0
80bde884-2f1e-4419-a8e3-e3edc691fcea,Conventional Commercial Bank,2018-03-30,2018-09-30,6.0,Floating Interest Rates,184,0
80bde884-2f1e-4419-a8e3-e3edc691fcea,Conventional Commercial Bank,2016-11-09,2017-11-09,3.19,Fixed Interest Rates,365,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2013-01-17,2014-01-05,62.82,Fixed Interest Rates,353,267
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2018-05-02,2019-07-12,40.92,Fixed Interest Rates,436,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2017-09-07,2018-09-07,60.79,Fixed Interest Rates,365,86
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2017-12-24,2018-06-12,27.0,Fixed Interest Rates,170,0
