loan_id,creditor_id,requested_date,payment_date,due_date,repayment_date,region_id,subdistrict_id,amount,volume,quality
26649,f77ea20b-daa8-4dcb-ba0e-cbc9480869f9,2019-08-03 01:02:54,2019-08-03 03:59:40,2019-02-01 05:13:12,,6,240,200.0,14.0,71.50000000000001
26658,f2b012cf-4f84-4754-aa4f-b002c802e054,2019-08-03 02:18:10,2019-08-03 06:09:16,2019-02-01 06:36:46,,6,224,200.0,14.0,71.39999999999999
26659,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-08-03 02:20:08,2019-08-03 03:42:40,2019-02-01 05:13:20,2019-12-01 06:23:36,6,103,200.0,13.0,74.7
26660,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-08-03 02:20:35,2019-08-03 03:42:40,2019-02-01 05:13:20,2019-12-01 06:23:36,6,76,200.0,8.0,74.2
26668,b8e88037-acd5-41aa-a66f-b554ac54fec5,2019-08-03 02:46:13,2019-08-03 05:45:03,2019-02-01 06:36:40,,2,205,200.0,14.0,77.3
26672,d4b5c726-af50-48eb-9dc0-1df05b23056a,2019-08-03 03:05:54,2019-08-03 03:46:44,2019-02-01 05:13:06,,6,324,200.0,12.0,68.5
26674,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2019-08-03 03:20:26,2019-08-03 05:51:23,2019-02-01 06:36:36,,2,345,200.0,13.0,70.9
26678,418f3e3a-128e-4178-b018-1cdf24e0f30c,2019-08-03 03:25:54,2019-08-03 03:45:38,2019-02-01 05:13:07,,6,124,200.0,14.0,74.05
26679,418f3e3a-128e-4178-b018-1cdf24e0f30c,2019-08-03 03:26:14,2019-08-03 03:45:38,2019-02-01 05:13:07,,6,332,200.0,14.0,72.85
26680,b296aa35-6df9-45e5-a874-d3d64310d125,2019-08-03 03:26:45,2019-08-03 03:46:44,2019-02-01 05:13:06,,6,299,200.0,14.0,72.3
26682,aec0f7a3-b572-44bc-aa34-fc40944ce6c9,2019-08-03 03:29:08,2019-08-03 03:45:38,2019-02-01 05:13:25,,6,252,200.0,17.0,68.9
26686,424ae95e-c413-47b9-b470-9f6e87e90c66,2019-08-03 03:50:03,2019-08-03 03:55:49,2019-02-01 05:13:17,,6,306,200.0,13.0,71.7
26691,784431ae-cfe5-4e71-956c-ce796982111b,2019-08-03 05:02:04,2019-09-03 03:59:04,2019-03-04 08:50:46,,2,203,200.0,13.0,73.9
26705,298c7be7-cb37-4bf4-b4b3-2830a91c37f5,2019-08-03 09:35:41,2019-09-03 03:13:39,2019-03-04 03:35:08,,6,29,200.0,16.0,68.39999999999999
26706,298c7be7-cb37-4bf4-b4b3-2830a91c37f5,2019-08-03 09:36:08,2019-09-03 03:13:39,2019-03-04 03:35:08,,6,219,200.0,14.0,68.7
26707,cf28b30b-51dc-49b7-b880-4f1116332b2e,2019-08-03 10:45:05,2019-09-03 03:16:37,2019-03-04 03:35:31,2019-03-17 09:11:29,6,66,200.0,7.0,65.7
26717,09f81bd9-5c9b-4c74-b5b9-1895b9161823,2019-08-03 14:52:56,2019-09-03 03:16:37,2019-03-04 03:35:14,,6,103,200.0,13.0,71.53
26718,09f81bd9-5c9b-4c74-b5b9-1895b9161823,2019-08-03 14:53:14,2019-09-03 03:16:37,2019-03-04 03:35:13,,6,103,200.0,14.0,72.21
26720,46904957-8bb6-4162-bc4e-52a2679436da,2019-08-03 15:20:50,2019-09-03 03:16:37,2019-03-04 03:35:03,2019-03-16 09:04:51,6,201,200.0,13.0,70.10000000000001
26721,57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,2019-08-03 15:43:55,,,,6,160,200.0,,
26723,10e876b5-a4d3-4b1d-a958-18a3606401fa,2019-08-03 16:39:16,2019-09-03 04:30:39,2019-03-04 08:50:38,,6,130,200.0,14.0,73.0
26724,57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,2019-08-03 17:10:56,2019-09-03 05:07:19,2019-03-04 08:50:33,,6,261,200.0,16.0,74.91
26726,b391faa1-80fa-4d90-9ad4-7e46cdde207d,2019-08-03 23:18:50,2019-09-03 05:07:19,2019-03-04 08:50:33,,6,41,200.0,15.0,73.5
26727,b391faa1-80fa-4d90-9ad4-7e46cdde207d,2019-08-03 23:21:02,,,,6,219,200.0,,
26730,77a14776-8d4c-4673-adec-fce8926004c6,2019-09-03 00:33:03,2019-09-03 03:59:04,2019-03-04 08:50:48,,2,168,200.0,13.0,79.10000000000001
26732,50b665c3-c5a8-4215-b4d2-7536347011cb,2019-09-03 00:57:18,2019-09-03 03:07:33,2019-03-04 03:35:08,,2,168,200.0,13.0,69.10000000000001
26733,474bbb64-d268-4973-ac6d-8e5958cedf0d,2019-09-03 01:12:05,2019-09-03 05:07:19,2019-03-04 08:50:36,,6,204,200.0,14.0,73.5
26734,474bbb64-d268-4973-ac6d-8e5958cedf0d,2019-09-03 01:12:12,2019-09-03 05:05:50,2019-03-04 08:50:38,,6,170,200.0,14.0,75.53
26736,b3fdbfae-06d3-42cc-8823-1fd34cdbe934,2019-09-03 01:22:04,2019-09-03 05:07:19,2019-03-04 08:50:32,2019-03-21 02:58:02,6,324,200.0,3.0,69.8
26743,10e876b5-a4d3-4b1d-a958-18a3606401fa,2019-09-03 02:33:12,2019-10-03 03:13:23,2019-04-01 04:14:47,,6,65,200.0,14.0,72.8
26750,87e28fca-05d1-4e5c-85b7-7764f71af2d5,2019-09-03 02:50:43,2019-09-03 03:16:37,2019-03-04 03:35:14,2019-03-24 03:00:43,6,310,200.0,11.0,68.19999999999999
26751,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2019-09-03 02:53:36,2019-09-03 04:02:49,2019-03-04 08:50:40,,2,6,200.0,13.0,65.9
26752,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2019-09-03 02:53:56,2019-09-03 04:02:49,2019-03-04 08:50:41,,2,226,100.0,13.0,66.5
26758,7e10e9a8-8fb1-47cb-bae9-760d6696aca9,2019-09-03 03:13:46,2019-09-03 08:30:29,2019-03-04 08:32:41,2019-10-01 08:34:12,2,195,200.0,,
26760,46a7a8a3-106f-48cb-8609-c9ee45c5efe5,2019-09-03 03:21:35,2019-10-03 08:42:43,2019-04-01 10:45:08,,6,0,200.0,13.0,70.5
26767,d290ea6f-d35b-40c8-8e16-696536949795,2019-09-03 03:30:11,2019-09-03 05:05:50,2019-03-04 08:50:38,,6,150,200.0,14.0,72.2
26770,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-09-03 03:40:52,2019-09-03 05:05:50,2019-03-04 08:50:43,,6,124,200.0,14.0,73.8
26775,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-09-03 03:55:46,2019-09-03 05:05:50,2019-03-04 08:50:44,,6,240,200.0,13.0,72.89999999999999
26776,6d0adc30-d2cb-448d-beba-79cd447a98e2,2019-09-03 03:59:37,2019-10-03 03:18:18,2019-04-01 04:14:46,,6,349,200.0,15.0,73.2
26782,bcc0e3bd-ee77-43ed-8cf0-8fe411c16554,2019-09-03 05:15:30,2019-09-03 05:56:17,2019-03-04 08:51:34,,6,168,200.0,4.0,72.89999999999999
26784,bcfff020-5399-4ffc-bd59-940c649c0cff,2019-09-03 05:50:55,2019-10-03 02:44:56,2019-04-01 04:14:48,,2,168,200.0,14.0,75.86
26785,aec0f7a3-b572-44bc-aa34-fc40944ce6c9,2019-09-03 06:38:45,2019-09-03 08:00:26,2019-03-04 08:50:38,,6,76,200.0,14.0,70.71000000000001
26787,09e77d10-1118-4a92-9008-98c6bd8b7187,2019-09-03 06:53:53,2019-10-03 05:53:33,2019-04-01 07:41:49,2019-03-25 03:25:08,6,3,100.0,14.0,57.00000000000001
26788,09e77d10-1118-4a92-9008-98c6bd8b7187,2019-09-03 07:39:14,2019-10-03 05:53:33,2019-04-01 07:41:49,,6,347,100.0,16.0,68.0
26795,7e10e9a8-8fb1-47cb-bae9-760d6696aca9,2019-09-03 10:02:01,2019-10-03 02:44:56,2019-04-01 04:14:48,,2,205,200.0,13.0,78.21000000000001
26797,97b3ce70-34b4-4a11-a363-8c6b0bf838bf,2019-09-03 11:08:41,2019-10-03 03:10:45,2019-04-01 04:14:54,,6,128,200.0,14.0,65.7
26804,46904957-8bb6-4162-bc4e-52a2679436da,2019-09-03 16:01:56,2019-10-03 03:18:18,2019-04-01 04:14:46,2019-03-16 09:04:51,6,39,200.0,16.0,68.9
26807,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2019-09-03 22:15:52,2019-10-03 08:42:37,2019-04-01 10:45:04,,6,168,200.0,15.0,74.9
26810,b296aa35-6df9-45e5-a874-d3d64310d125,2019-10-03 00:04:16,2019-10-03 03:13:23,2019-04-01 04:14:46,,6,23,100.0,13.0,74.25
26812,6bef22c9-d2cd-4a8d-9f1f-b6280d985be4,2019-10-03 00:16:24,2019-10-03 08:42:43,2019-04-01 10:45:05,,6,313,200.0,13.0,74.1
26814,280ec84f-f755-4914-ac67-6b51887f0f1a,2019-10-03 00:38:18,2019-10-03 03:13:23,2019-04-01 04:14:48,2019-03-21 04:37:04,6,213,200.0,11.0,75.6
26815,ea499b4a-56ab-4ba5-92af-078ac81d1555,2019-10-03 00:46:44,2019-10-03 03:10:45,2019-04-01 04:15:01,2019-03-23 09:06:04,6,203,200.0,0.0,100.0
26817,486ceeb5-c8a1-4f6c-8760-2b2c3b355203,2019-10-03 01:08:06,,,2019-03-16 09:11:59,2,48,100.0,2.0,75.4
26822,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-10-03 02:07:30,2019-10-03 05:52:55,2019-04-01 07:42:11,,6,213,200.0,12.0,73.05
26828,77a14776-8d4c-4673-adec-fce8926004c6,2019-10-03 02:10:29,2019-10-03 04:48:50,2019-04-01 07:41:55,,2,219,200.0,14.0,67.9
26829,6ec0bb05-4769-4fbe-a2ce-70010291ad1d,2019-10-03 02:12:21,2019-10-03 06:04:14,2019-04-01 07:41:49,,6,103,200.0,14.0,71.10000000000001
26830,6ec0bb05-4769-4fbe-a2ce-70010291ad1d,2019-10-03 02:12:29,2019-10-03 06:04:14,2019-04-01 07:41:49,,6,103,200.0,13.0,70.7
26835,418f3e3a-128e-4178-b018-1cdf24e0f30c,2019-10-03 02:21:51,2019-10-03 05:52:54,2019-04-01 07:41:50,,6,106,200.0,13.0,72.0
26838,424ae95e-c413-47b9-b470-9f6e87e90c66,2019-10-03 02:25:20,2019-10-03 06:04:14,2019-04-01 07:42:10,,6,388,200.0,11.0,76.5
26839,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-10-03 02:29:40,2019-10-03 05:52:55,2019-04-01 07:41:51,,6,202,200.0,14.0,70.10000000000001
26840,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-10-03 02:29:48,2019-10-03 05:52:55,2019-04-01 07:41:51,,6,202,200.0,13.0,70.05
26845,298c7be7-cb37-4bf4-b4b3-2830a91c37f5,2019-10-03 02:55:04,2019-10-03 08:42:37,2019-04-01 10:45:00,,6,237,200.0,15.0,66.8
26846,298c7be7-cb37-4bf4-b4b3-2830a91c37f5,2019-10-03 02:55:22,2019-10-03 08:42:37,2019-04-01 10:45:00,,6,261,200.0,14.0,66.9
26852,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2019-10-03 03:07:12,2019-10-03 04:49:13,2019-04-01 07:41:53,,2,219,200.0,15.0,68.19999999999999
26863,77a14776-8d4c-4673-adec-fce8926004c6,2019-10-03 04:19:14,2019-10-03 04:48:50,2019-04-01 07:41:54,,2,384,200.0,14.0,67.7
26866,b296aa35-6df9-45e5-a874-d3d64310d125,2019-10-03 04:44:47,2019-10-03 06:04:14,2019-04-01 07:41:42,2019-03-18 07:45:01,6,58,200.0,12.0,73.4
26872,87e28fca-05d1-4e5c-85b7-7764f71af2d5,2019-10-03 05:59:01,2019-10-03 06:04:14,2019-04-01 07:42:22,2019-08-01 02:55:47,6,132,200.0,,
26873,f0205c66-8398-459b-9eee-77ac588f52e4,2019-10-03 06:04:03,2019-10-03 08:42:37,2019-04-01 10:44:58,2019-03-21 02:59:06,6,132,200.0,13.0,71.10000000000001
26874,f0205c66-8398-459b-9eee-77ac588f52e4,2019-10-03 06:04:16,2019-10-03 08:42:37,2019-04-01 10:44:58,2019-03-21 02:59:17,6,349,200.0,14.0,68.97999999999999
26879,f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec,2019-10-03 06:36:45,2019-11-03 02:56:46,2019-05-02 03:45:50,,6,288,200.0,14.0,68.19999999999999
26882,676a197d-cb38-4a42-830c-c2c98b1b2351,2019-10-03 07:22:52,2019-11-03 02:54:49,2019-05-02 03:45:50,,6,294,200.0,17.0,67.8
26883,676a197d-cb38-4a42-830c-c2c98b1b2351,2019-10-03 07:23:09,2019-11-03 02:54:49,2019-05-02 03:45:50,,6,313,200.0,17.0,69.19999999999999
26884,676a197d-cb38-4a42-830c-c2c98b1b2351,2019-10-03 07:23:23,2019-11-03 02:54:49,2019-05-02 03:45:50,,6,310,200.0,14.0,69.5
26889,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2019-10-03 07:57:52,2019-11-03 02:56:46,2019-05-02 03:45:49,,6,0,200.0,15.0,73.64999999999999
26891,e31a9dcb-cddd-497e-bc88-a9a66c98c092,2019-10-03 08:49:49,2019-02-14 01:59:08,2019-07-02 03:34:51,,2,17,200.0,13.0,76.7
26892,46a7a8a3-106f-48cb-8609-c9ee45c5efe5,2019-10-03 08:54:33,2019-11-03 02:56:46,2019-05-02 03:46:06,,6,137,200.0,14.0,68.10000000000001
26893,6d0adc30-d2cb-448d-beba-79cd447a98e2,2019-10-03 08:57:44,2019-11-03 02:56:46,2019-05-02 03:45:46,,6,13,200.0,14.0,70.8
26901,32138649-14ad-4025-ac28-0aad67da87c5,2019-10-03 15:49:35,2019-11-03 02:56:46,2019-05-02 03:46:02,2019-03-21 02:58:49,6,213,200.0,0.0,100.0
26903,e8861e7b-f9c6-408c-a277-69d01f90ae7e,2019-11-03 00:06:11,2019-02-14 01:59:08,2019-07-02 03:35:15,,2,240,200.0,13.0,78.5
26907,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2019-11-03 01:07:13,2019-02-14 01:58:56,2019-07-02 03:34:49,2019-03-28 04:43:42,2,48,200.0,,
26908,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2019-11-03 01:07:43,2019-02-14 01:58:56,2019-07-02 03:34:49,,2,48,200.0,15.0,66.7
26909,b8e88037-acd5-41aa-a66f-b554ac54fec5,2019-11-03 01:11:58,2019-02-14 02:01:03,2019-07-02 03:35:11,,2,40,100.0,13.0,76.0
26912,424ae95e-c413-47b9-b470-9f6e87e90c66,2019-11-03 01:58:07,2019-11-03 05:07:50,2019-05-02 08:24:10,2019-03-22 03:12:20,6,10,200.0,14.0,72.5
26913,424ae95e-c413-47b9-b470-9f6e87e90c66,2019-11-03 01:58:17,2019-11-03 05:07:50,2019-05-02 08:24:10,2019-03-28 07:26:14,6,10,200.0,12.0,74.7
26915,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-11-03 02:04:33,2019-11-03 05:07:50,2019-05-02 08:23:57,,6,18,200.0,14.0,71.05
26919,f2b012cf-4f84-4754-aa4f-b002c802e054,2019-11-03 02:17:07,2019-11-03 05:02:59,2019-05-02 08:24:07,,6,103,200.0,14.0,67.80999999999999
26920,d290ea6f-d35b-40c8-8e16-696536949795,2019-11-03 02:23:14,2019-11-03 02:54:49,2019-05-02 03:45:56,,6,18,200.0,12.0,72.39999999999999
26922,bcebe365-24d8-40c9-9848-c58545017a7c,2019-11-03 02:45:22,2019-02-15 07:05:12,2019-08-01 08:33:51,,6,79,200.0,14.0,69.8
26925,46a7a8a3-106f-48cb-8609-c9ee45c5efe5,2019-11-03 03:19:16,,,,6,211,200.0,,
26927,b391faa1-80fa-4d90-9ad4-7e46cdde207d,2019-11-03 03:59:18,2019-02-14 02:55:45,2019-07-02 03:34:26,,6,132,100.0,14.0,69.6
26928,aec0f7a3-b572-44bc-aa34-fc40944ce6c9,2019-11-03 04:13:24,2019-11-03 05:07:50,2019-05-02 08:24:02,,6,170,200.0,14.0,71.89999999999999
26929,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-11-03 04:22:59,2019-11-03 05:02:59,2019-05-02 08:24:12,,6,52,200.0,13.0,74.05
26930,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-11-03 04:23:10,2019-11-03 05:02:59,2019-05-02 08:24:12,,6,130,200.0,13.0,75.3
26933,ea499b4a-56ab-4ba5-92af-078ac81d1555,2019-11-03 04:37:48,2019-11-03 05:07:50,2019-05-02 08:24:08,2019-03-23 09:05:51,6,61,200.0,7.0,70.30000000000001
26935,56b668df-62cd-48ec-b964-9190e8413f48,2019-11-03 05:57:58,2019-02-14 06:07:49,2019-07-02 06:45:49,,2,18,200.0,14.0,83.1
26937,6b4110df-3872-43e4-9d32-675d1b633d57,2019-11-03 09:21:15,,,,2,219,200.0,14.0,68.19999999999999
26952,b824d05f-8c58-4b98-8b5e-3765671300c9,2019-12-03 02:06:26,2019-02-14 02:36:00,2019-07-02 03:34:27,,6,243,200.0,14.0,69.19999999999999
26953,b824d05f-8c58-4b98-8b5e-3765671300c9,2019-12-03 02:07:04,2019-02-14 02:36:00,2019-07-02 03:34:31,2019-03-21 09:11:31,6,378,200.0,14.0,70.9
26954,b824d05f-8c58-4b98-8b5e-3765671300c9,2019-12-03 02:08:02,2019-02-14 02:36:00,2019-07-02 03:34:31,,6,103,200.0,14.0,70.8
26956,1ce2e393-541a-41ed-94c8-278a24dc18ec,2019-12-03 03:13:53,2019-02-14 02:35:39,2019-07-02 03:34:28,,6,29,200.0,14.0,78.3
26957,1ce2e393-541a-41ed-94c8-278a24dc18ec,2019-12-03 03:14:19,2019-02-14 02:35:39,2019-07-02 03:34:30,,6,130,100.0,14.0,77.5
26960,298c7be7-cb37-4bf4-b4b3-2830a91c37f5,2019-12-03 05:01:22,2019-02-14 02:35:39,2019-07-02 03:50:20,,6,375,200.0,13.0,69.9
26961,298c7be7-cb37-4bf4-b4b3-2830a91c37f5,2019-12-03 05:01:43,2019-02-14 02:35:39,2019-07-02 03:50:20,2019-03-29 03:16:33,6,192,200.0,14.0,69.7
26963,78b27895-823d-4478-9210-7a65e630d5fe,2019-12-03 06:01:38,2019-02-16 05:46:23,2019-09-01 07:21:41,2019-03-25 03:42:58,2,93,200.0,10.0,78.10000000000001
26964,78b27895-823d-4478-9210-7a65e630d5fe,2019-12-03 06:01:48,2019-02-16 05:46:23,2019-09-01 07:21:43,2019-02-01 00:00:00,2,190,100.0,,
26968,927dd1b9-54d2-42d2-b63b-0a29a3a42edb,2019-12-03 06:53:50,2019-02-14 02:30:39,2019-07-02 03:34:47,,6,195,200.0,15.0,71.22999999999999
26972,6bef22c9-d2cd-4a8d-9f1f-b6280d985be4,2019-12-03 10:07:58,2019-02-14 02:57:14,2019-07-02 03:34:27,2019-03-28 03:50:15,6,306,200.0,13.0,71.7
26975,43621376-da2b-46f0-9b25-1ce6fbefb89e,2019-12-03 11:51:44,2019-02-14 06:03:50,2019-07-02 06:45:51,,6,40,200.0,15.0,69.0
26978,cf28b30b-51dc-49b7-b880-4f1116332b2e,2019-12-03 12:09:10,2019-02-14 02:35:39,2019-07-02 03:34:47,2019-03-17 09:11:29,6,288,200.0,16.0,67.8
26981,09e77d10-1118-4a92-9008-98c6bd8b7187,2019-12-03 15:02:19,2019-02-14 06:08:09,2019-07-02 06:45:48,2019-03-25 03:25:08,6,49,200.0,15.0,69.5
26986,46904957-8bb6-4162-bc4e-52a2679436da,2019-12-03 17:51:55,2019-02-14 02:57:14,2019-07-02 03:34:00,,6,382,200.0,16.0,71.10000000000001
26987,8a31ca7b-40b2-4014-87ef-146cb7d27f45,2019-12-03 19:29:40,2019-02-14 02:35:39,2019-07-02 03:35:13,,6,205,200.0,14.0,73.95
26991,152d58f4-9da0-4990-bad6-be4818618b5e,2019-12-03 23:21:01,2019-02-14 06:07:33,2019-07-02 06:45:34,,2,23,100.0,12.0,76.4
26992,9a4f17e6-18f5-4eee-9255-ecd8b63a3781,2019-12-03 23:31:13,2019-02-14 02:53:43,2019-07-02 03:34:50,,6,65,200.0,14.0,72.7
26993,9a4f17e6-18f5-4eee-9255-ecd8b63a3781,2019-12-03 23:31:25,2019-02-14 02:53:43,2019-07-02 03:34:50,,6,346,200.0,13.0,72.7
26994,57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,2019-12-03 23:43:42,2019-02-14 02:55:45,2019-07-02 03:34:25,,6,326,100.0,15.0,70.37
26995,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-12-03 23:48:29,2019-02-14 02:53:43,2019-07-02 03:35:37,,6,336,200.0,10.0,75.3
26996,196e25b9-bd4d-4a40-8289-fb7e56ffcdbb,2019-12-03 23:48:39,2019-02-14 02:53:43,2019-07-02 03:35:35,,6,13,200.0,11.0,76.9
26998,d6e0287c-86e1-41bb-be17-2b14c3bb451b,2019-02-14 00:09:47,2019-02-14 08:02:08,2019-07-02 08:58:23,2019-03-21 00:00:00,2,103,200.0,,
26999,f8b70d67-c957-4c10-9d99-8c9df1f5c968,2019-02-14 00:23:31,2019-02-14 02:53:43,2019-07-02 03:34:31,,6,77,200.0,13.0,70.0
27000,486ceeb5-c8a1-4f6c-8760-2b2c3b355203,2019-02-14 00:35:19,,,2019-03-18 09:56:51,2,252,200.0,11.0,80.5
27002,aec0f7a3-b572-44bc-aa34-fc40944ce6c9,2019-02-14 01:21:59,2019-02-14 02:35:39,2019-07-02 03:34:31,,6,4,100.0,14.0,69.8
27003,aec0f7a3-b572-44bc-aa34-fc40944ce6c9,2019-02-14 01:22:09,2019-02-14 02:35:39,2019-07-02 03:34:30,,6,268,200.0,14.0,70.9
27008,418f3e3a-128e-4178-b018-1cdf24e0f30c,2019-02-14 02:04:23,2019-02-14 02:53:43,2019-07-02 03:50:18,,6,13,200.0,13.0,73.2
27009,418f3e3a-128e-4178-b018-1cdf24e0f30c,2019-02-14 02:04:40,2019-02-14 02:53:43,2019-07-02 03:50:18,,6,61,0.0,12.0,72.1
27010,f2b012cf-4f84-4754-aa4f-b002c802e054,2019-02-14 02:10:43,2019-02-14 02:53:43,2019-07-02 03:50:19,,6,52,200.0,14.0,68.7
27011,d4b5c726-af50-48eb-9dc0-1df05b23056a,2019-02-14 02:12:40,2019-02-14 02:53:43,2019-07-02 03:34:29,,6,94,200.0,14.0,71.0
27013,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2019-02-14 02:21:45,2019-02-15 03:14:22,2019-08-01 03:45:41,2019-03-21 02:58:35,6,235,200.0,12.0,75.55000000000001
27014,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2019-02-14 02:22:07,2019-02-15 03:13:51,2019-08-01 03:45:42,2019-03-21 02:58:35,6,229,200.0,13.0,75.9
27015,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2019-02-14 02:22:25,2019-02-15 03:13:51,2019-08-01 03:45:41,,6,119,200.0,14.0,75.1
27018,77a14776-8d4c-4673-adec-fce8926004c6,2019-02-14 02:29:23,2019-02-14 06:07:33,2019-07-02 06:45:39,2019-03-17 00:00:00,2,222,200.0,,
27019,78d28cc7-3732-45ff-8ed4-bad6776f96f0,2019-02-14 02:30:28,2019-02-14 06:07:33,2019-07-02 06:45:48,2019-03-24 00:00:00,2,213,200.0,,
27020,f233d402-ad00-49e0-9c03-e30340b8e42b,2019-02-14 02:36:49,2019-02-14 02:55:45,2019-07-02 03:35:14,,6,76,200.0,14.0,71.7
27027,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-02-14 03:08:42,2019-02-14 06:08:09,2019-07-02 06:45:33,,6,107,100.0,10.0,68.39999999999999
27028,c6d89458-0050-4bdb-9889-93c406fdd9f2,2019-02-14 03:09:09,2019-02-14 06:08:09,2019-07-02 06:45:32,2019-03-24 07:16:12,6,58,200.0,13.0,69.48
27029,87e28fca-05d1-4e5c-85b7-7764f71af2d5,2019-02-14 03:12:02,2019-02-14 06:08:09,2019-07-02 06:45:41,2019-03-17 09:11:07,6,334,200.0,12.0,67.8
27030,54322a82-5179-4c6f-848b-aa3fe9efd727,2019-02-14 03:12:28,2019-02-14 06:03:50,2019-07-02 06:45:36,,6,183,200.0,15.0,69.26
27031,54322a82-5179-4c6f-848b-aa3fe9efd727,2019-02-14 03:12:56,2019-02-14 06:03:50,2019-07-02 06:45:37,,6,183,200.0,15.0,68.8
27033,72513dad-ca31-4b89-830c-b09790a5e5ac,2019-02-14 03:15:19,,,,6,389,200.0,,
27035,72513dad-ca31-4b89-830c-b09790a5e5ac,2019-02-14 03:40:06,,,,6,149,200.0,,
27040,474bbb64-d268-4973-ac6d-8e5958cedf0d,2019-02-14 04:19:19,2019-02-14 06:08:09,2019-07-02 06:45:33,,6,306,200.0,14.0,73.47
27041,6b4110df-3872-43e4-9d32-675d1b633d57,2019-02-14 04:19:56,2019-02-17 02:38:37,2019-10-02 03:18:48,,2,222,200.0,14.0,68.8
27042,09f81bd9-5c9b-4c74-b5b9-1895b9161823,2019-02-14 04:25:29,2019-02-14 06:08:09,2019-07-02 06:45:32,,6,168,200.0,14.0,69.39999999999999
27044,e7043d12-fb7d-4911-b4e9-5fd2bea3ff6f,2019-02-14 04:36:23,2019-02-14 06:07:33,2019-07-02 06:45:47,2019-03-22 05:49:51,2,168,200.0,3.0,68.0
27045,152d58f4-9da0-4990-bad6-be4818618b5e,2019-02-14 04:38:04,2019-02-14 04:43:21,2019-07-02 06:45:54,2019-12-31 00:00:00,2,201,200.0,,
27049,7e10e9a8-8fb1-47cb-bae9-760d6696aca9,2019-02-14 06:33:56,2019-02-15 07:32:09,2019-08-01 08:33:40,,2,261,200.0,13.0,79.80000000000001
27062,f77ea20b-daa8-4dcb-ba0e-cbc9480869f9,2019-02-14 12:43:07,2019-02-15 05:10:13,2019-08-01 05:50:44,,6,17,200.0,13.0,70.6
27064,10e876b5-a4d3-4b1d-a958-18a3606401fa,2019-02-14 13:35:31,2019-02-15 03:11:59,2019-08-01 03:45:35,2019-03-25 03:26:30,6,65,200.0,14.0,67.6
27065,10cd80cb-08a2-4981-bccc-b3d573aa2f3d,2019-02-14 14:07:52,2019-02-21 02:45:05,2019-04-11 03:21:01,,6,29,200.0,16.0,69.6
27068,72513dad-ca31-4b89-830c-b09790a5e5ac,2019-02-14 15:51:33,,,,6,0,200.0,,
27069,72513dad-ca31-4b89-830c-b09790a5e5ac,2019-02-14 15:52:20,,,,6,4,100.0,,
27073,46a7a8a3-106f-48cb-8609-c9ee45c5efe5,2019-02-14 22:36:20,2019-02-15 07:05:12,2019-08-01 08:33:53,,6,10,200.0,14.0,70.30000000000001
27075,10e876b5-a4d3-4b1d-a958-18a3606401fa,2019-02-14 23:21:56,2019-02-16 03:03:59,2019-09-01 03:39:46,2019-03-24 07:16:25,6,41,100.0,14.0,71.13000000000001
27076,96044481-07ef-4af4-b595-521dc7c751fa,2019-02-14 23:26:26,2019-02-15 05:08:51,2019-08-01 05:50:35,2019-03-04 02:51:54,6,26,200.0,13.0,79.565
27081,f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec,2019-02-15 01:19:06,2019-02-16 03:04:55,2019-09-01 03:39:48,,6,378,200.0,12.0,73.0
27083,418f3e3a-128e-4178-b018-1cdf24e0f30c,2019-02-15 01:51:19,2019-02-15 05:08:51,2019-08-01 05:50:33,,6,14,200.0,14.0,72.05
27085,450b2c45-ab13-4e1a-97e4-16a499a01fef,2019-02-15 02:13:36,2019-02-15 03:13:51,2019-08-01 03:45:37,,6,226,200.0,13.0,71.95
