"loan_id","creditor_id","requested_date","payment_date","due_date","repayment_date","region_id","subdistrict_id","amount","volume","quality","loan_type","date","due_date2","interest","interest_type","tenure","days_past_due"
"29561","aec0f7a3-b572-44bc-aa34-fc40944ce6c9","3/15/2019 1:51","3/15/2019 2:41","5/3/2019 3:24","","6","4","200","14","72","Financing Company","1/6/2018","2/11/2018","0.21","Fixed Interest Rates","36","0"
"29562","aec0f7a3-b572-44bc-aa34-fc40944ce6c9","3/15/2019 1:51","3/15/2019 2:41","5/3/2019 3:24","","6","49","200","14","71.2","Financing Company","1/6/2018","2/11/2018","0.21","Fixed Interest Rates","36","0"
"29564","96044481-07ef-4af4-b595-521dc7c751fa","3/15/2019 1:57","3/15/2019 2:41","5/3/2019 3:24","4/21/2019 0:00","6","49","200","15","71.95","","","","","","",""
"29566","e3429281-edd3-4c24-b1a5-f76f9b3563cd","3/15/2019 2:01","3/15/2019 4:49","5/3/2019 5:23","4/21/2019 0:00","6","138","200","","","","","","","","",""
"29568","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","3/15/2019 2:01","3/15/2019 4:51","5/3/2019 5:23","4/14/2019 6:53","6","138","200","14","73.735","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"29573","280ec84f-f755-4914-ac67-6b51887f0f1a","3/15/2019 2:24","3/15/2019 4:51","5/3/2019 5:23","","6","49","200","14","69","Conventional Commercial Bank","1/23/2015","7/23/2015","4.04","Fixed Interest Rates","181","0"
"29574","280ec84f-f755-4914-ac67-6b51887f0f1a","3/15/2019 2:24","3/15/2019 4:51","5/3/2019 5:23","4/21/2019 0:00","6","38","200","0","","Conventional Commercial Bank","1/23/2015","7/23/2015","4.04","Fixed Interest Rates","181","0"
"29575","9716cba8-446a-4aba-b319-ac489cd4f34f","3/15/2019 2:24","3/15/2019 4:51","5/3/2019 5:23","","6","0","200","14","69.6","Financing Company","12/1/2013","12/2/2017","16.67","Fixed Interest Rates","1462","0"
"29576","9716cba8-446a-4aba-b319-ac489cd4f34f","3/15/2019 2:25","3/15/2019 4:51","5/3/2019 5:23","","6","3","200","14","70.6","Financing Company","12/1/2013","12/2/2017","16.67","Fixed Interest Rates","1462","0"
"29577","486ceeb5-c8a1-4f6c-8760-2b2c3b355203","3/15/2019 2:33","3/16/2019 5:04","6/2/2019 5:16","4/19/2019 6:59","2","38","200","12","79.9","Conventional Rural Bank","3/26/2017","3/26/2020","21","Fixed Interest Rates","1096","0"
"29579","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/15/2019 2:43","3/15/2019 4:51","5/3/2019 5:23","","6","13","200","13","69.1","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29582","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","3/15/2019 2:47","3/15/2019 4:51","5/3/2019 5:23","4/14/2019 6:53","6","41","200","14","74.34","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"29583","676a197d-cb38-4a42-830c-c2c98b1b2351","3/15/2019 2:47","3/15/2019 4:54","5/3/2019 5:22","","6","33","200","13","72.89","","","","","","",""
"29584","bcfff020-5399-4ffc-bd59-940c649c0cff","3/15/2019 2:50","3/15/2019 5:12","5/3/2019 5:23","","2","41","100","14","81.3","Conventional Commercial Bank","6/12/2017","12/12/2019","6","Floating Interest Rates","913","0"
"29590","54322a82-5179-4c6f-848b-aa3fe9efd727","3/15/2019 2:59","3/15/2019 4:54","5/3/2019 5:23","","6","28","200","15","73.13","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29591","54322a82-5179-4c6f-848b-aa3fe9efd727","3/15/2019 3:00","3/15/2019 4:54","5/3/2019 5:23","","6","9","200","14","70.96","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29592","54322a82-5179-4c6f-848b-aa3fe9efd727","3/15/2019 3:00","3/15/2019 4:54","5/3/2019 5:23","","6","33","200","15","69.79","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29594","56b668df-62cd-48ec-b964-9190e8413f48","3/15/2019 3:13","3/15/2019 3:14","5/3/2019 3:24","5/2/2019 0:00","2","388","200","","","Financing Company","6/25/2013","12/25/2015","28.22","Fixed Interest Rates","913","8"
"29595","51f56c1b-1a65-44ec-9cc3-7e31d4d9e475","3/15/2019 3:19","3/15/2019 5:32","5/3/2019 7:28","","6","388","200","14","68.3","Conventional Commercial Bank","10/9/2016","10/9/2017","3.19","Fixed Interest Rates","365","0"
"29596","bcfff020-5399-4ffc-bd59-940c649c0cff","3/15/2019 3:22","3/15/2019 5:12","5/3/2019 5:23","","2","9","200","14","80.3","Conventional Commercial Bank","6/12/2017","12/12/2019","6","Floating Interest Rates","913","0"
"29599","450b2c45-ab13-4e1a-97e4-16a499a01fef","3/15/2019 3:49","3/15/2019 4:54","5/3/2019 5:23","","6","431","300","14","76.58","Conventional Commercial Bank","7/14/2016","7/14/2017","3.19","Fixed Interest Rates","365","0"
"29602","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/15/2019 4:12","3/15/2019 9:05","5/3/2019 13:52","","6","222","200","13","73.1","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29603","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/15/2019 4:12","3/15/2019 9:05","5/3/2019 13:52","","6","134","200","14","72.13","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29604","547fc18f-1029-43ac-a652-dfbbde3c9720","3/15/2019 4:17","3/17/2019 4:59","7/3/2019 5:26","","6","103","200","14","78.37","","","","","","",""
"29605","547fc18f-1029-43ac-a652-dfbbde3c9720","3/15/2019 4:17","3/17/2019 4:59","7/3/2019 5:26","","6","38","200","14","77.23","","","","","","",""
"29606","547fc18f-1029-43ac-a652-dfbbde3c9720","3/15/2019 4:18","3/17/2019 4:59","7/3/2019 5:26","4/15/2019 7:32","6","328","200","14","78.23","","","","","","",""
"29615","f0205c66-8398-459b-9eee-77ac588f52e4","3/15/2019 5:52","3/15/2019 9:05","5/3/2019 13:52","","6","93","200","12","71.55","","","","","","",""
"29618","626ad51f-72fb-4d0c-8c94-fea856427c9b","3/15/2019 6:04","3/16/2019 5:04","6/2/2019 5:16","","2","40","200","13","80.2","Conventional Commercial Bank","2/16/2014","2/15/2018","7","Floating Interest Rates","1460","0"
"29620","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/15/2019 7:11","3/15/2019 9:05","5/3/2019 13:52","","6","24","200","15","69.6","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29622","e7043d12-fb7d-4911-b4e9-5fd2bea3ff6f","3/15/2019 7:34","","","","2","23","200","","","","","","","","",""
"29623","e7043d12-fb7d-4911-b4e9-5fd2bea3ff6f","3/15/2019 7:44","3/16/2019 2:48","6/2/2019 3:59","","2","414","200","13","80.5","","","","","","",""
"29626","178ae8bb-47b4-419f-b7e1-cd1685435d25","3/15/2019 8:21","3/15/2019 9:05","5/3/2019 13:52","4/21/2019 0:00","6","82","200","0","","Conventional Commercial Bank","7/28/2014","7/28/2016","3.73","Fixed Interest Rates","731","0"
"29628","c388702e-d50a-491c-9906-6f75c6e35d9c","3/15/2019 9:07","3/15/2019 9:12","5/3/2019 13:52","4/21/2019 0:00","6","24","200","14","70.6","Conventional Commercial Bank","4/13/2017","4/13/2019","6","Floating Interest Rates","730","0"
"29629","c388702e-d50a-491c-9906-6f75c6e35d9c","3/15/2019 9:07","3/15/2019 9:12","5/3/2019 13:52","","6","116","200","13","75.87","Conventional Commercial Bank","4/13/2017","4/13/2019","6","Floating Interest Rates","730","0"
"29633","87e28fca-05d1-4e5c-85b7-7764f71af2d5","3/15/2019 11:35","3/16/2019 4:48","6/2/2019 5:16","","6","179","200","14","71.1","Conventional Commercial Bank","12/19/2016","12/19/2017","3.19","Fixed Interest Rates","365","0"
"29634","17db5891-06cf-48c2-9459-05f9311f64a2","3/15/2019 11:52","3/16/2019 5:02","6/2/2019 5:16","4/21/2019 0:00","6","18","200","","","","","","","","",""
"29636","b296aa35-6df9-45e5-a874-d3d64310d125","3/15/2019 12:37","3/16/2019 3:01","6/2/2019 3:59","","6","36","200","15","75","","","","","","",""
"29638","e7043d12-fb7d-4911-b4e9-5fd2bea3ff6f","3/15/2019 13:46","3/16/2019 5:04","6/2/2019 5:16","","2","60","200","12","77.5","","","","","","",""
"29647","8a31ca7b-40b2-4014-87ef-146cb7d27f45","3/15/2019 15:52","3/16/2019 4:58","6/2/2019 5:16","","6","9","200","15","75.1","","","","","","",""
"29650","10e876b5-a4d3-4b1d-a958-18a3606401fa","3/15/2019 22:09","3/16/2019 4:48","6/2/2019 5:16","","6","9","200","13","72.5","Conventional Commercial Bank","5/20/2018","5/20/2021","6","Floating Interest Rates","1096","0"
"29651","9a4f17e6-18f5-4eee-9255-ecd8b63a3781","3/15/2019 22:19","3/16/2019 3:10","6/2/2019 3:59","","6","9","200","14","68.77","Conventional Commercial Bank","7/30/2015","7/30/2017","3.67","Fixed Interest Rates","731","0"
"29652","b296aa35-6df9-45e5-a874-d3d64310d125","3/15/2019 23:12","3/16/2019 3:02","6/2/2019 3:59","","6","3","100","14","73","","","","","","",""
"29657","51f56c1b-1a65-44ec-9cc3-7e31d4d9e475","3/15/2019 23:53","3/16/2019 5:02","6/2/2019 5:16","","6","3","100","15","68","Conventional Commercial Bank","10/9/2016","10/9/2017","3.19","Fixed Interest Rates","365","0"
"29660","bcebe365-24d8-40c9-9848-c58545017a7c","3/16/2019 1:02","3/16/2019 3:11","6/2/2019 3:59","","6","33","200","15","73.5","Conventional Commercial Bank","12/12/2015","7/12/2016","15","Fixed Interest Rates","213","0"
"29661","09f81bd9-5c9b-4c74-b5b9-1895b9161823","3/16/2019 1:17","3/16/2019 5:02","6/2/2019 5:16","4/18/2019 3:22","6","33","200","10","70.4","Conventional Commercial Bank","7/30/2018","7/30/2020","19","Floating Interest Rates","731","0"
"29663","b824d05f-8c58-4b98-8b5e-3765671300c9","3/16/2019 1:32","3/16/2019 4:58","6/2/2019 5:16","","6","3","100","13","72.97","Financing Company","5/22/2007","2/22/2010","36.01","Fixed Interest Rates","1007","249"
"29664","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/16/2019 1:35","3/16/2019 3:10","6/2/2019 3:59","","6","32","200","14","71.03","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29665","280ec84f-f755-4914-ac67-6b51887f0f1a","3/16/2019 1:46","3/16/2019 3:10","6/2/2019 3:59","4/19/2019 9:27","6","48","200","13","67.95","Conventional Commercial Bank","1/23/2015","7/23/2015","4.04","Fixed Interest Rates","181","0"
"29669","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","3/16/2019 1:52","3/16/2019 4:55","6/2/2019 5:16","","6","14","200","13","68.58","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"29671","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/16/2019 2:05","3/16/2019 3:10","6/2/2019 3:59","","6","14","200","13","69.15","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29682","f2b012cf-4f84-4754-aa4f-b002c802e054","3/16/2019 2:32","3/16/2019 3:10","6/2/2019 3:59","4/21/2019 0:00","6","4","200","14","68.9","Conventional Commercial Bank","1/28/2012","1/28/2015","8.64","Floating Interest Rates","1096","2104"
"29685","54322a82-5179-4c6f-848b-aa3fe9efd727","3/16/2019 2:52","3/16/2019 5:02","6/2/2019 5:16","","6","17","200","14","76.97","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29686","54322a82-5179-4c6f-848b-aa3fe9efd727","3/16/2019 2:52","3/16/2019 5:02","6/2/2019 5:16","","6","17","200","14","72.835","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29687","54322a82-5179-4c6f-848b-aa3fe9efd727","3/16/2019 2:53","3/16/2019 5:02","6/2/2019 5:16","","6","402","200","14","74","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29688","486ceeb5-c8a1-4f6c-8760-2b2c3b355203","3/16/2019 2:54","3/16/2019 5:04","6/2/2019 5:16","4/15/2019 7:08","2","41","200","2","84","Conventional Rural Bank","3/26/2017","3/26/2020","21","Fixed Interest Rates","1096","0"
"29689","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/16/2019 2:59","3/16/2019 4:55","6/2/2019 5:16","","6","9","200","14","68.3","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29690","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/16/2019 2:59","3/16/2019 4:55","6/2/2019 5:16","","6","433","100","12","69.88","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29691","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/16/2019 2:59","3/16/2019 4:55","6/2/2019 5:16","","6","4","200","14","67","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29695","450b2c45-ab13-4e1a-97e4-16a499a01fef","3/16/2019 3:10","3/16/2019 4:55","6/2/2019 5:16","","6","138","200","13","70.96","Conventional Commercial Bank","7/14/2016","7/14/2017","3.19","Fixed Interest Rates","365","0"
"29696","2a00b180-2348-4b67-bcec-1a39be30ca7e","3/16/2019 3:10","3/16/2019 5:04","6/2/2019 5:16","4/19/2019 4:52","2","138","200","13","79.9","Conventional Commercial Bank","9/24/2017","9/24/2020","21.99","Floating Interest Rates","1096","0"
"29697","450b2c45-ab13-4e1a-97e4-16a499a01fef","3/16/2019 3:10","3/16/2019 4:55","6/2/2019 5:16","","6","77","200","14","77.66","Conventional Commercial Bank","7/14/2016","7/14/2017","3.19","Fixed Interest Rates","365","0"
"29698","bcfff020-5399-4ffc-bd59-940c649c0cff","3/16/2019 3:12","3/16/2019 5:04","6/2/2019 5:16","","2","101","200","14","79.2","Conventional Commercial Bank","6/12/2017","12/12/2019","6","Floating Interest Rates","913","0"
"29699","bcfff020-5399-4ffc-bd59-940c649c0cff","3/16/2019 3:12","3/16/2019 5:04","6/2/2019 5:16","","2","36","200","14","79.5","Conventional Commercial Bank","6/12/2017","12/12/2019","6","Floating Interest Rates","913","0"
"29700","80bde884-2f1e-4419-a8e3-e3edc691fcea","3/16/2019 3:15","3/16/2019 5:02","6/2/2019 5:16","","6","36","200","14","70.53","Conventional Commercial Bank","10/1/2018","10/1/2019","6","Floating Interest Rates","365","0"
"29705","3f8df29d-0805-41c1-98e3-789b8bbd4b10","3/16/2019 3:27","3/16/2019 4:48","6/2/2019 5:16","","6","17","200","13","77.38","","","","","","",""
"29707","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","3/16/2019 3:37","3/16/2019 5:02","6/2/2019 5:16","","6","13","200","15","74.8","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"29709","f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec","3/16/2019 3:44","3/16/2019 4:58","6/2/2019 5:16","","6","0","200","17","76.23","","","","","","",""
"29710","f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec","3/16/2019 3:44","3/16/2019 4:58","6/2/2019 5:16","","6","14","200","12","70.97","","","","","","",""
"29712","e580c0c7-3bb2-484f-9c04-993d6c1829ef","3/16/2019 3:59","","","","2","93","200","14","81.3","Financing Company","5/25/2014","4/6/2017","26","Fixed Interest Rates","1047","0"
"29713","f0205c66-8398-459b-9eee-77ac588f52e4","3/16/2019 4:08","3/16/2019 4:55","6/2/2019 5:16","","6","93","200","14","68.11","","","","","","",""
"29718","676a197d-cb38-4a42-830c-c2c98b1b2351","3/16/2019 4:56","3/17/2019 4:57","7/3/2019 5:26","","6","24","200","14","75.97","","","","","","",""
"29720","51f56c1b-1a65-44ec-9cc3-7e31d4d9e475","3/16/2019 5:08","3/17/2019 4:57","7/3/2019 5:26","","6","332","200","14","68.92","Conventional Commercial Bank","10/9/2016","10/9/2017","3.19","Fixed Interest Rates","365","0"
"29724","10cd80cb-08a2-4981-bccc-b3d573aa2f3d","3/16/2019 5:46","3/16/2019 7:11","6/2/2019 8:10","4/21/2019 0:00","6","222","200","","","","","","","","",""
"29732","9c7e55c5-b058-442e-a5f2-aab286428d50","3/16/2019 11:14","3/16/2019 12:53","6/2/2019 13:12","","2","390","200","14","79.25","Conventional Commercial Bank","3/31/2017","3/31/2020","19.75","Floating Interest Rates","1096","0"
"29741","09e77d10-1118-4a92-9008-98c6bd8b7187","3/16/2019 13:35","3/17/2019 13:16","7/3/2019 13:22","","6","248","200","15","70.71","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"29742","87e28fca-05d1-4e5c-85b7-7764f71af2d5","3/16/2019 14:10","3/17/2019 4:57","7/3/2019 5:26","","6","12","200","14","70.9","Conventional Commercial Bank","12/19/2016","12/19/2017","3.19","Fixed Interest Rates","365","0"
"29743","09e77d10-1118-4a92-9008-98c6bd8b7187","3/16/2019 14:23","3/17/2019 13:16","7/3/2019 13:22","","6","12","200","15","","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"29750","ae5f9ea3-a4c6-4efa-a0f4-3c09854b7c64","3/16/2019 18:30","3/17/2019 6:59","7/3/2019 7:39","","6","412","100","15","76.87","","","","","","",""
"29751","09f81bd9-5c9b-4c74-b5b9-1895b9161823","3/16/2019 23:16","3/17/2019 4:59","7/3/2019 5:27","4/18/2019 3:22","6","12","200","14","69.28","Conventional Commercial Bank","7/30/2018","7/30/2020","19","Floating Interest Rates","731","0"
"29755","d20b0ba7-19b2-4371-9602-e09d82d3ab43","3/16/2019 23:39","3/17/2019 4:59","7/3/2019 5:26","","6","396","100","15","71.27","","","","","","",""
"29756","d20b0ba7-19b2-4371-9602-e09d82d3ab43","3/16/2019 23:39","3/17/2019 4:59","7/3/2019 5:26","","6","140","100","15","70.76","","","","","","",""
"29757","f84a5442-c50e-4829-bca7-3bdd43f95040","3/16/2019 23:39","3/17/2019 4:57","7/3/2019 5:27","","2","40","200","","","Conventional Rural Bank","7/1/2016","7/1/2017","9","Fixed Interest Rates","365","30"
"29758","f84a5442-c50e-4829-bca7-3bdd43f95040","3/16/2019 23:40","3/17/2019 4:57","7/3/2019 5:27","","2","3","100","12","85.49","Conventional Rural Bank","7/1/2016","7/1/2017","9","Fixed Interest Rates","365","30"
"29759","d20b0ba7-19b2-4371-9602-e09d82d3ab43","3/16/2019 23:40","3/17/2019 4:59","7/3/2019 5:26","","6","17","200","14","70.61","","","","","","",""
"29762","9716cba8-446a-4aba-b319-ac489cd4f34f","3/16/2019 23:57","3/17/2019 2:58","7/3/2019 3:22","","6","417","100","0","","Financing Company","12/1/2013","12/2/2017","16.67","Fixed Interest Rates","1462","0"
"29766","d6e0287c-86e1-41bb-be17-2b14c3bb451b","3/17/2019 0:24","3/17/2019 4:52","7/3/2019 5:26","4/21/2019 0:00","2","14","200","","","Conventional Commercial Bank","9/2/2018","11/26/2018","22","Fixed Interest Rates","85","0"
"29769","aec0f7a3-b572-44bc-aa34-fc40944ce6c9","3/17/2019 1:04","3/17/2019 2:57","7/3/2019 3:22","4/21/2019 0:00","6","49","200","14","68.15","Financing Company","1/6/2018","2/11/2018","0.21","Fixed Interest Rates","36","0"
"29770","aec0f7a3-b572-44bc-aa34-fc40944ce6c9","3/17/2019 1:04","3/17/2019 2:57","7/3/2019 3:22","4/21/2019 0:00","6","311","200","14","70.33","Financing Company","1/6/2018","2/11/2018","0.21","Fixed Interest Rates","36","0"
"29771","80bde884-2f1e-4419-a8e3-e3edc691fcea","3/17/2019 1:06","3/17/2019 5:01","7/3/2019 5:26","","6","33","200","13","75.2","Conventional Commercial Bank","10/1/2018","10/1/2019","6","Floating Interest Rates","365","0"
"29775","418f3e3a-128e-4178-b018-1cdf24e0f30c","3/17/2019 1:42","3/17/2019 2:58","7/3/2019 3:22","","6","33","200","","","","","","","","",""
"29776","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/17/2019 1:43","3/17/2019 2:58","7/3/2019 3:22","","6","420","200","14","71.03","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29777","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/17/2019 1:43","3/17/2019 2:58","7/3/2019 3:22","","6","91","200","13","71.18","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29778","c6d89458-0050-4bdb-9889-93c406fdd9f2","3/17/2019 1:43","3/17/2019 2:58","7/3/2019 3:22","","6","49","100","14","71.78","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"29794","676a197d-cb38-4a42-830c-c2c98b1b2351","3/17/2019 2:49","3/17/2019 4:57","7/3/2019 5:26","","6","38","200","13","67.38","","","","","","",""
"29795","676a197d-cb38-4a42-830c-c2c98b1b2351","3/17/2019 2:49","3/17/2019 4:57","7/3/2019 5:26","","6","38","200","14","71.3","","","","","","",""
"29799","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","3/17/2019 3:10","3/18/2019 3:11","8/2/2019 3:16","","6","40","200","13","71.2","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"29800","51f56c1b-1a65-44ec-9cc3-7e31d4d9e475","3/17/2019 3:22","3/17/2019 4:57","7/3/2019 5:26","","6","40","200","15","68","Conventional Commercial Bank","10/9/2016","10/9/2017","3.19","Fixed Interest Rates","365","0"
"29802","09e77d10-1118-4a92-9008-98c6bd8b7187","3/17/2019 3:34","3/18/2019 5:00","8/2/2019 6:02","","6","17","200","","","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"29803","251ec383-14e3-4ff1-95ec-2db845c7942a","3/17/2019 3:35","3/17/2019 5:01","7/3/2019 5:26","","6","17","200","14","","","","","","","",""
"29804","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/17/2019 3:36","3/17/2019 4:59","7/3/2019 5:26","","6","38","200","14","67.36","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29805","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","3/17/2019 3:37","3/17/2019 4:57","7/3/2019 5:26","","6","38","200","14","74.66","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"29808","54322a82-5179-4c6f-848b-aa3fe9efd727","3/17/2019 3:45","3/17/2019 5:01","7/3/2019 5:26","","6","14","200","13","78.285","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29809","54322a82-5179-4c6f-848b-aa3fe9efd727","3/17/2019 3:46","3/17/2019 5:01","7/3/2019 5:26","","6","14","200","12","79.83","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29810","54322a82-5179-4c6f-848b-aa3fe9efd727","3/17/2019 3:46","3/17/2019 5:01","7/3/2019 5:26","","6","38","200","14","70.3","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"29811","f0205c66-8398-459b-9eee-77ac588f52e4","3/17/2019 3:54","3/17/2019 6:39","7/3/2019 7:39","","6","38","200","14","70.5","","","","","","",""
"29812","f0205c66-8398-459b-9eee-77ac588f52e4","3/17/2019 3:54","3/17/2019 6:39","7/3/2019 7:39","4/21/2019 0:00","6","61","200","14","67.55","","","","","","",""
"29813","9a4f17e6-18f5-4eee-9255-ecd8b63a3781","3/17/2019 3:59","3/17/2019 8:36","7/3/2019 10:07","","6","36","200","0","","Conventional Commercial Bank","7/30/2015","7/30/2017","3.67","Fixed Interest Rates","731","0"
"29817","424ae95e-c413-47b9-b470-9f6e87e90c66","3/17/2019 4:06","3/17/2019 8:37","7/3/2019 10:07","","6","436","200","14","69.5","Conventional Commercial Bank","3/12/2016","3/12/2020","6","Floating Interest Rates","1461","0"
"29818","b824d05f-8c58-4b98-8b5e-3765671300c9","3/17/2019 4:07","3/17/2019 4:59","7/3/2019 5:26","","6","22","300","12","69.29","Financing Company","5/22/2007","2/22/2010","36.01","Fixed Interest Rates","1007","249"
"29819","b824d05f-8c58-4b98-8b5e-3765671300c9","3/17/2019 4:07","3/17/2019 4:59","7/3/2019 5:26","4/21/2019 0:00","6","93","200","13","77.73","Financing Company","5/22/2007","2/22/2010","36.01","Fixed Interest Rates","1007","249"
"29820","b824d05f-8c58-4b98-8b5e-3765671300c9","3/17/2019 4:08","3/17/2019 4:59","7/3/2019 5:26","","6","93","200","13","77.4","Financing Company","5/22/2007","2/22/2010","36.01","Fixed Interest Rates","1007","249"
"29824","486ceeb5-c8a1-4f6c-8760-2b2c3b355203","3/17/2019 4:38","3/18/2019 2:47","8/2/2019 3:16","4/15/2019 7:08","2","36","200","14","81.4","Conventional Rural Bank","3/26/2017","3/26/2020","21","Fixed Interest Rates","1096","0"
"29826","f77ea20b-daa8-4dcb-ba0e-cbc9480869f9","3/17/2019 4:47","3/17/2019 8:36","7/3/2019 10:07","","6","14","200","0","","","","","","","",""
"29836","196e25b9-bd4d-4a40-8289-fb7e56ffcdbb","3/17/2019 6:26","3/18/2019 3:04","8/2/2019 3:16","4/21/2019 0:00","6","4","200","12","74.31","Conventional Commercial Bank","10/18/2018","11/26/2018","22.22","Fixed Interest Rates","39","0"
"29837","bcfff020-5399-4ffc-bd59-940c649c0cff","3/17/2019 6:39","3/17/2019 9:37","7/3/2019 10:07","","2","4","500","14","78","Conventional Commercial Bank","6/12/2017","12/12/2019","6","Floating Interest Rates","913","0"
"29846","89da61b2-6806-4b0b-bf36-8abc47b00e59","3/17/2019 14:03","3/18/2019 3:02","8/2/2019 3:16","","6","13","200","12","69.55","","","","","","",""
"29849","46904957-8bb6-4162-bc4e-52a2679436da","3/17/2019 14:56","3/18/2019 3:11","8/2/2019 3:16","4/21/2019 0:00","6","58","200","16","66.9","","","","","","",""
"29854","35870ecb-f427-4f92-9640-e0b7baca1c23","3/17/2019 22:18","3/18/2019 3:07","8/2/2019 3:16","","6","416","200","14","70.2","Financing Company","8/26/2018","8/26/2023","6.1","Fixed Interest Rates","1826","0"
"29855","35870ecb-f427-4f92-9640-e0b7baca1c23","3/17/2019 22:18","3/18/2019 3:07","8/2/2019 3:16","4/21/2019 0:00","6","14","200","12","69.6","Financing Company","8/26/2018","8/26/2023","6.1","Fixed Interest Rates","1826","0"
"29861","0c135f8b-05f6-4698-aa38-fcefb8a18e85","3/17/2019 23:27","3/18/2019 3:04","8/2/2019 3:16","4/21/2019 0:00","6","36","200","14","68.6","Conventional Commercial Bank","11/17/2017","11/17/2018","6","Floating Interest Rates","365","0"
"29862","251ec383-14e3-4ff1-95ec-2db845c7942a","3/17/2019 23:40","3/18/2019 3:11","8/2/2019 3:16","","6","3","100","0","","","","","","","",""
"29865","aa019c4f-ea1b-4bd7-9e71-83a638e1e4f2","3/18/2019 0:34","3/18/2019 3:09","8/2/2019 3:16","","6","222","200","15","74.26","","","","","","",""
"29866","b296aa35-6df9-45e5-a874-d3d64310d125","3/18/2019 1:08","3/18/2019 3:09","8/2/2019 3:16","","6","414","100","13","71.4","","","","","","",""
"29867","b296aa35-6df9-45e5-a874-d3d64310d125","3/18/2019 1:09","3/18/2019 3:09","8/2/2019 3:16","","6","414","200","13","71.8","","","","","","",""
